08	01	6	2	1	1	0	1	2
08	01	8	4	3	0	0	1	2
08	01	1	3	2	0	0	1	2
08	01	7	3	2	1	0	0	2
08	02	4	4	2	0	1	0	2
08	02	5	5	2	0	0	0	2
08	02	6	4	2	0	0	1	2
08	02	8	5	2	0	0	0	2
08	02	1	4	2	0	0	1	2
08	02	7	3	1	0	0	1	2
08	03	4	4	2	0	0	1	2
08	03	5	4	2	0	0	0	2
08	03	6	2	2	0	0	1	1
08	03	8	5	2	0	0	0	2
08	03	1	3	2	0	0	0	2
08	03	7	2	1	1	0	0	2
08	04	4	4	2	0	0	1	2
08	04	5	5	2	0	0	0	2
08	04	6	5	2	0	0	0	2
08	04	8	5	2	0	0	0	2
08	04	1	3	2	0	0	1	2
08	04	7	3	2	1	0	0	1
08	05	4	4	2	0	0	1	2
08	05	5	5	2	0	0	0	2
08	05	6	4	2	1	0	0	2
08	05	8	5	2	0	0	0	2
08	05	1	3	2	0	0	1	2
08	05	7	3	2	0	0	0	2
08	06	4	3	3	0	0	0	1
08	06	5	3	2	1	0	0	2
08	06	6	2	2	0	0	1	1
08	06	8	4	2	0	0	0	1
08	06	1	2	2	0	0	1	2
08	06	7	2	2	0	1	0	1
08	07	4	4	2	0	0	1	2
08	07	5	4	2	0	0	0	2
08	07	6	3	2	0	0	1	1
08	07	8	4	2	0	0	0	1
08	07	1	4	2	0	0	1	1
08	07	7	4	2	0	0	0	2
08	08	4	4	2	0	0	0	2
08	08	5	5	2	0	0	0	2
08	08	6	3	2	0	0	1	2
08	08	8	3	2	0	0	0	1
08	08	1	4	2	0	0	0	2
08	08	7	4	2	0	0	0	2
08	09	4	4	2	0	0	0	2
08	09	5	4	1	0	0	0	2
08	09	6	3	2	0	0	1	2
08	09	8	4	2	0	0	0	2
08	09	1	4	2	0	0	1	2
08	09	7	4	2	0	0	0	2
08	10	4	2	3	0	0	0	1
08	10	5	5	2	0	0	0	2
08	10	6	2	3	1	0	1	2
08	10	8	3	2	0	0	0	1
08	10	1	3	2	0	0	0	1
08	10	7	3	2	0	1	0	1
08	11	4	4	2	0	0	0	2
08	11	5	3	3	0	0	0	1
08	11	6	2	3	1	0	1	2
08	11	8	3	2	0	0	0	1
08	11	1	1	2	0	0	1	1
08	11	7	3	3	0	0	0	1
08	12	4	4	2	0	0	0	2
08	12	5	3	2	1	0	0	2
08	12	6	3	2	0	0	0	2
08	12	8	4	2	0	0	0	2
08	12	1	4	2	0	0	0	2
08	12	7	2	3	0	1	0	1
08	13	4	4	2	0	1	0	2
08	13	5	4	2	0	0	0	2
08	13	6	4	2	0	0	0	2
08	13	8	4	2	0	0	0	2
08	13	1	3	2	0	1	1	2
08	13	7	3	2	0	0	0	2
08	14	4	2	3	0	0	0	1
08	14	5	5	2	0	0	0	2
08	14	6	2	3	0	0	1	2
08	14	8	4	2	0	0	0	2
08	14	1	3	2	0	0	1	1
08	14	7	4	2	0	0	0	2
08	15	4	4	3	0	0	0	2
08	15	5	4	2	0	0	0	2
08	15	6	3	2	0	0	1	2
08	15	8	5	2	0	0	0	2
08	15	1	4	2	0	0	1	2
08	15	7	4	2	0	0	0	2
08	16	4	4	2	0	0	1	2
08	16	5	4	2	0	0	0	2
08	16	6	4	2	0	0	0	2
08	16	8	4	2	0	0	0	2
08	16	1	4	2	0	0	0	2
08	16	7	4	2	0	0	0	2
08	17	4	3	1	1	0	0	2
08	17	5	2	2	0	0	1	1
08	17	6	2	1	0	1	1	1
08	17	8	4	2	0	0	0	2
08	17	1	3	2	1	0	1	2
08	17	7	4	2	0	0	0	2
08	18	4	4	2	0	0	0	2
08	18	5	4	2	0	0	0	2
08	18	6	3	2	0	0	1	2
08	18	8	4	2	0	0	0	2
08	18	1	4	2	0	0	1	2
08	18	7	5	2	0	0	0	2
08	19	4	4	2	0	0	0	2
08	19	5	4	3	0	0	0	2
08	19	6	2	3	0	0	1	2
08	19	8	4	2	0	0	0	2
08	19	1	3	2	0	0	1	1
08	19	7	3	2	0	1	0	2
08	20	4	3	3	0	0	1	2
08	20	5	4	3	0	0	0	2
08	20	6	3	3	0	0	1	2
08	20	8	5	2	0	0	0	2
08	20	1	4	2	0	0	1	2
08	20	7	5	2	0	0	0	2
09	01	4	4	2	0	0	0	2
09	01	5	5	2	0	0	0	2
09	01	6	3	2	0	0	1	2
09	01	8	5	2	0	0	0	2
09	01	1	4	2	0	0	0	2
09	01	7	4	2	0	0	0	2
09	02	4	3	1	0	0	1	2
09	02	5	2	1	0	1	0	3
09	02	6	1	1	1	1	1	1
09	02	8	2	1	0	0	1	1
09	02	1	3	1	1	1	1	2
09	02	7	1	1	1	1	1	1
09	03	4	2	1	0	0	1	1
09	03	5	2	1	0	1	0	1
09	03	6	2	1	1	1	1	1
09	03	8	2	2	1	0	0	1
09	03	1	3	2	1	1	0	2
09	03	7	1	1	1	1	0	1
09	04	4	3	2	0	0	0	2
09	04	5	3	1	0	0	0	2
09	04	6	3	1	1	0	1	2
09	04	8	5	2	0	0	0	2
09	04	1	4	2	0	0	0	2
09	04	7	2	2	0	1	0	2
09	05	4	4	2	0	0	0	2
09	05	5	5	2	0	0	0	2
09	05	6	3	2	0	0	0	2
09	05	8	5	2	0	0	0	2
09	05	1	4	2	0	0	0	2
09	05	7	3	2	0	0	0	2
09	06	4	2	1	0	0	0	2
09	06	5	4	2	0	0	0	2
09	06	6	2	2	1	1	1	2
09	06	8	4	2	0	0	0	2
09	06	1	3	2	1	0	1	2
09	06	7	3	2	0	0	0	2
09	07	4	3	2	0	0	1	2
09	07	5	2	1	0	0	1	1
09	07	6	2	1	1	1	0	2
09	07	8	2	2	0	1	0	2
09	07	1	2	2	1	0	1	2
09	07	7	2	1	0	1	0	2
09	08	4	3	2	0	0	1	2
09	08	5	4	1	0	0	0	1
09	08	6	3	2	0	1	0	3
09	08	8	3	2	0	0	0	2
09	08	1	2	2	0	0	0	1
09	08	7	2	2	0	1	0	2
09	09	4	3	3	0	0	1	1
09	09	5	3	2	0	0	0	1
09	09	6	2	3	0	0	0	2
09	09	8	3	2	0	0	0	2
09	09	1	3	3	0	0	1	1
09	09	7	3	2	0	0	0	2
09	10	4	4	2	0	0	0	2
09	10	5	3	2	1	0	0	3
09	10	6	3	2	0	0	0	2
09	10	8	5	2	0	0	0	2
09	10	1	3	2	1	0	1	2
09	10	7	4	2	0	0	0	2
09	11	4	4	2	0	0	0	2
09	11	5	4	2	0	0	0	2
09	11	6	3	2	0	0	1	2
09	11	8	5	2	0	0	0	2
09	11	1	3	2	0	0	0	1
09	11	7	5	2	0	0	0	2
09	12	4	3	3	0	0	0	1
09	12	5	3	2	0	0	0	1
09	12	6	2	3	0	0	1	2
09	12	8	5	2	0	0	0	2
09	12	1	3	2	1	0	0	1
09	12	7	4	2	0	0	0	2
09	13	4	3	2	0	1	1	2
09	13	5	2	2	0	1	0	1
09	13	6	1	1	0	0	1	1
09	13	8	3	2	0	1	0	2
09	13	1	1	2	1	1	0	2
09	13	7	2	2	0	1	0	2
09	14	4	1	3	0	0	0	1
09	14	5	2	2	0	0	0	1
09	14	6	1	3	0	0	1	1
09	14	8	2	2	0	0	0	1
09	14	1	2	2	0	0	0	1
09	14	7	3	2	0	1	0	1
09	15	4	2	3	0	0	0	1
09	15	5	2	1	1	0	0	1
09	15	6	2	3	0	0	1	2
09	15	8	4	2	0	0	0	2
09	15	1	3	2	0	0	0	1
09	15	7	5	2	0	0	0	2
09	16	4	3	2	0	0	0	2
09	16	5	3	2	0	0	0	2
09	16	6	1	3	0	0	1	1
09	16	8	4	2	0	0	0	1
09	16	1	2	2	1	0	1	1
09	16	7	4	2	0	0	0	2
09	17	4	2	2	0	0	1	1
09	17	5	2	1	1	0	0	1
09	17	6	1	3	0	0	1	1
09	17	8	3	2	0	0	0	1
09	17	1	2	2	1	0	0	1
09	17	7	4	2	0	0	0	2
09	18	4	3	2	0	0	1	1
09	18	5	3	2	0	0	0	2
09	18	6	1	1	0	0	1	1
09	18	8	3	2	0	0	0	1
09	18	1	3	2	0	0	0	1
09	18	7	3	2	0	1	0	2
09	19	4	2	3	0	0	1	1
09	19	5	3	2	1	0	0	1
09	19	6	2	3	0	0	1	1
09	19	8	3	2	0	1	0	1
09	19	1	2	2	1	1	0	1
09	19	7	3	2	0	1	0	1
09	20	4	3	2	0	0	1	1
09	20	5	1	2	0	1	1	1
09	20	6	1	3	0	0	0	1
09	20	8	3	2	1	0	0	1
09	20	1	3	2	0	0	0	1
09	20	7	3	2	0	0	0	2
10	01	4	4	2	0	0	0	2
10	01	5	4	2	0	0	0	2
10	01	6	4	2	0	0	0	2
10	01	8	5	2	0	0	0	2
10	01	1	3	2	0	0	1	1
10	01	7	3	2	0	1	0	2
10	02	4	4	2	0	0	0	1
10	02	5	3	2	0	0	0	2
10	02	6	3	1	1	0	0	2
10	02	8	5	2	0	0	0	2
10	02	1	4	2	0	0	1	1
10	02	7	4	2	0	0	0	2
10	03	4	2	1	0	1	0	1
10	03	5	3	1	0	1	0	1
10	03	6	3	2	0	0	1	2
10	03	8	5	2	0	0	0	2
10	03	1	3	2	0	0	1	2
10	03	7	3	2	0	1	0	2
10	04	4	2	3	0	0	1	1
10	04	5	3	2	0	0	1	1
10	04	6	3	2	0	0	0	1
10	04	8	3	2	0	1	0	2
10	04	1	3	2	0	0	1	2
10	04	7	3	2	0	0	0	2
10	05	4	4	2	1	1	0	3
10	05	5	5	2	0	0	0	2
10	05	6	4	2	0	0	0	2
10	05	8	5	2	0	0	0	2
10	05	1	4	2	0	0	0	2
10	05	7	5	2	0	0	0	2
10	06	4	5	2	0	0	0	2
10	06	5	5	2	0	0	0	2
10	06	6	4	2	0	0	0	2
10	06	8	5	2	0	0	0	2
10	06	1	3	2	1	0	1	2
10	06	7	4	2	0	0	0	2
10	07	4	4	2	0	0	0	2
10	07	5	4	2	0	0	0	2
10	07	6	5	2	0	0	0	2
10	07	8	5	2	0	0	0	2
10	07	1	5	2	0	0	0	2
10	07	7	5	2	0	0	0	2
10	08	4	4	3	0	0	0	2
10	08	5	4	2	0	0	1	2
10	08	6	3	2	0	0	0	2
10	08	8	5	2	0	0	0	2
10	08	1	4	2	0	0	1	2
10	08	7	5	2	0	0	0	2
10	09	4	3	2	0	1	0	3
10	09	5	5	2	0	0	0	2
10	09	6	4	2	0	0	0	3
10	09	8	5	2	0	0	0	2
10	09	1	4	2	0	0	1	2
10	09	7	4	2	0	0	0	2
10	10	4	3	2	0	0	1	2
10	10	5	5	2	0	0	0	2
10	10	6	4	2	0	0	0	2
10	10	8	5	2	0	0	0	2
10	10	1	3	2	0	0	1	2
10	10	7	5	2	0	0	0	2
10	11	4	4	2	0	0	0	2
10	11	5	4	2	0	0	1	2
10	11	6	4	2	0	0	0	2
10	11	8	5	2	0	0	0	2
10	11	1	4	2	0	0	0	2
10	11	7	5	2	0	0	0	2
10	12	4	4	2	0	0	0	2
10	12	5	5	2	0	0	0	2
10	12	6	3	2	0	0	1	2
10	12	8	5	2	0	0	0	2
10	12	1	4	2	0	0	0	2
10	12	7	5	2	0	0	0	2
10	13	4	4	2	0	0	0	2
10	13	5	2	1	0	0	0	3
10	13	6	3	1	0	0	1	2
10	13	8	5	2	0	0	0	2
10	13	1	4	2	0	0	1	2
10	13	7	3	1	0	1	0	2
10	14	4	4	2	0	0	0	3
10	14	5	5	2	0	0	0	2
10	14	6	3	2	0	0	0	2
10	14	8	5	2	0	0	0	3
10	14	1	4	2	0	0	0	2
10	14	7	4	2	0	0	0	2
10	15	4	3	2	0	0	0	1
10	15	5	2	3	1	0	0	2
10	15	6	2	2	1	0	1	2
10	15	8	4	2	0	0	0	3
10	15	1	3	2	0	0	1	3
10	15	7	4	2	0	0	0	2
11	01	4	4	3	0	0	0	2
11	01	5	3	2	0	0	1	1
11	01	6	3	2	0	0	0	1
11	01	8	3	2	1	0	0	1
11	01	1	3	2	1	0	0	3
11	01	7	3	2	0	0	0	2
11	02	4	3	2	0	1	0	2
11	02	5	3	3	0	0	0	2
11	02	6	3	2	0	0	0	3
11	02	8	4	2	1	0	0	2
11	02	1	5	2	0	0	0	2
11	02	7	4	2	0	0	0	2
11	03	4	3	2	0	0	0	1
11	03	5	5	2	0	0	0	2
11	03	6	3	2	0	1	0	2
11	03	8	4	2	0	0	0	1
11	03	1	4	2	0	0	0	2
11	03	7	4	2	0	0	0	2
11	04	4	3	2	0	0	0	1
11	04	5	2	3	0	0	1	1
11	04	6	2	2	1	0	0	2
11	04	8	3	2	1	0	0	1
11	04	1	2	2	1	0	1	3
11	04	7	4	2	0	0	0	2
11	05	4	4	2	0	0	1	2
11	05	5	3	3	0	0	1	2
11	05	6	3	3	0	0	1	2
11	05	8	4	2	0	0	0	1
11	05	1	4	2	0	0	1	2
11	05	7	4	2	0	0	0	2
11	06	4	3	1	1	0	1	2
11	06	5	2	1	1	0	0	1
11	06	6	2	1	0	1	1	2
11	06	8	2	1	0	0	0	1
11	06	1	2	1	0	0	1	1
11	06	7	2	1	0	1	0	2
11	07	4	2	2	0	0	1	1
11	07	5	1	2	1	0	1	1
11	07	6	1	1	1	1	1	1
11	07	8	1	2	1	0	0	1
11	07	1	3	2	1	0	1	2
11	07	7	1	2	1	1	0	2
11	08	4	3	3	0	0	1	2
11	08	5	3	3	1	0	0	2
11	08	6	2	2	0	0	0	2
11	08	8	2	2	1	0	0	1
11	08	1	4	2	0	0	1	2
11	08	7	4	2	0	0	0	2
11	09	4	3	3	0	0	1	2
11	09	5	4	2	0	0	0	2
11	09	6	2	2	0	0	0	2
11	09	8	4	2	0	0	0	2
11	09	1	3	2	0	0	1	2
11	09	7	3	2	0	1	0	2
11	10	4	4	2	0	0	0	2
11	10	5	4	1	0	0	1	2
11	10	6	4	2	0	0	0	2
11	10	8	4	2	0	0	0	2
11	10	1	4	2	1	0	0	2
11	10	7	4	2	0	0	0	2
11	11	4	2	3	0	0	0	2
11	11	5	3	3	1	0	0	2
11	11	6	3	2	1	0	0	2
11	11	8	4	2	0	0	0	1
11	11	1	4	2	0	0	0	1
11	11	7	4	2	0	0	0	2
11	12	4	3	1	1	0	0	2
11	12	5	3	2	1	0	0	2
11	12	6	2	1	1	1	1	1
11	12	8	2	1	1	0	1	3
11	12	1	3	2	1	0	0	2
11	12	7	1	1	1	1	1	1
11	13	4	4	2	0	0	0	2
11	13	5	5	2	0	0	0	2
11	13	6	3	2	0	0	0	2
11	13	8	4	2	0	0	0	2
11	13	1	4	2	0	0	0	2
11	13	7	5	2	0	0	0	2
11	14	4	4	2	0	0	0	2
11	14	5	4	2	0	0	0	2
11	14	6	4	2	0	0	0	2
11	14	8	5	2	0	0	0	2
11	14	1	4	2	0	0	0	2
11	14	7	5	2	0	0	0	2
11	15	4	4	2	0	0	0	2
11	15	5	2	2	0	0	1	2
11	15	6	4	2	0	0	0	3
11	15	8	3	2	1	0	1	2
11	15	1	3	2	1	0	0	3
11	15	7	4	2	0	0	0	2
11	16	4	4	2	0	0	0	2
11	16	5	5	2	0	0	0	2
11	16	6	4	2	0	0	0	2
11	16	8	5	2	0	0	0	2
11	16	1	4	2	0	0	0	2
11	16	7	5	2	0	0	0	2
11	17	4	3	2	0	0	0	2
11	17	5	2	2	0	1	0	2
11	17	6	3	3	0	0	0	2
11	17	8	4	2	0	0	0	2
11	17	1	4	2	0	0	0	2
11	17	7	3	2	0	0	0	2
11	18	4	3	2	0	0	1	2
11	18	5	5	2	0	0	0	2
11	18	6	3	3	0	0	0	2
11	18	8	4	2	0	0	0	3
11	18	1	4	2	0	0	0	2
11	18	7	4	2	0	0	0	2
11	19	4	3	2	0	0	1	2
11	19	5	2	1	1	0	0	1
11	19	6	2	1	0	1	0	2
11	19	8	2	1	1	0	1	2
11	19	1	4	2	0	0	1	2
11	19	7	2	1	0	1	0	2
11	20	4	4	2	0	0	0	2
11	20	5	4	2	0	0	0	2
11	20	6	3	2	0	0	0	2
11	20	8	4	2	0	0	0	2
11	20	1	4	2	0	0	0	2
11	20	7	4	2	0	0	0	2
13	01	4	3	2	0	1	0	3
13	01	5	5	2	0	0	0	2
13	01	6	3	1	1	0	0	2
13	01	8	3	2	1	0	0	2
13	01	1	5	2	0	0	0	2
13	01	7	2	1	0	1	0	2
13	02	4	4	2	0	0	0	2
13	02	5	5	2	0	0	0	2
13	02	6	3	2	0	0	1	2
13	02	8	4	2	0	0	0	2
13	02	1	4	2	0	0	1	2
13	02	7	2	2	0	1	0	2
13	03	4	4	2	0	0	0	2
13	03	5	4	1	0	0	0	2
13	03	6	2	2	0	0	1	2
13	03	8	4	2	0	0	0	2
13	03	1	4	2	0	0	0	2
13	03	7	3	2	0	0	0	2
13	04	4	4	2	0	0	0	2
13	04	5	3	2	0	0	1	2
13	04	6	3	2	0	0	0	2
13	04	8	3	2	0	0	0	1
13	04	1	5	2	0	0	0	2
13	04	7	3	2	0	0	0	2
13	05	4	4	2	0	1	0	2
13	05	5	5	2	0	0	0	2
13	05	6	3	2	1	0	0	2
13	05	8	3	2	0	0	0	1
13	05	1	5	2	0	0	0	2
13	05	7	4	2	0	0	0	2
13	06	4	4	2	0	0	0	2
13	06	5	4	2	0	0	0	2
13	06	6	3	2	0	0	0	2
13	06	8	3	2	0	0	0	1
13	06	1	5	2	0	0	0	2
13	06	7	5	2	0	0	0	2
13	07	4	4	3	0	0	0	2
13	07	5	4	2	0	0	0	2
13	07	6	3	2	0	0	0	2
13	07	8	4	2	0	0	0	2
13	07	1	4	2	0	0	0	2
13	07	7	5	2	0	0	0	2
13	08	4	3	2	0	0	1	1
13	08	5	3	3	1	0	0	2
13	08	6	2	2	0	0	1	2
13	08	8	4	2	0	0	0	2
13	08	1	5	2	0	0	0	2
13	08	7	3	2	0	0	0	2
13	09	4	3	2	0	1	0	3
13	09	5	4	2	0	0	0	2
13	09	6	3	2	1	0	1	2
13	09	8	4	2	0	0	0	2
13	09	1	5	2	0	0	0	2
13	09	7	3	2	0	0	0	3
13	10	4	2	2	0	1	1	3
13	10	5	5	2	0	0	0	2
13	10	6	3	2	0	0	0	2
13	10	8	4	2	0	0	0	2
13	10	1	4	2	0	0	1	2
13	10	7	3	2	0	0	0	3
13	11	4	3	2	0	1	0	3
13	11	5	2	2	0	1	0	2
13	11	6	3	2	0	0	0	2
13	11	8	4	2	0	0	0	2
13	11	1	4	2	0	0	0	2
13	11	7	4	2	0	0	0	3
13	12	4	4	2	0	0	0	2
13	12	5	3	2	0	0	1	1
13	12	6	3	2	0	0	0	2
13	12	8	4	2	0	0	0	2
13	12	1	5	2	0	0	0	2
13	12	7	5	2	0	0	0	2
17	01	4	3	2	0	1	0	3
17	01	5	3	1	0	0	0	2
17	01	6	2	1	0	0	0	1
17	01	8	3	2	0	1	0	2
17	01	1	3	2	0	0	1	3
17	01	7	3	2	0	1	0	2
17	02	4	4	2	0	0	0	2
17	02	5	4	2	0	0	0	2
17	02	6	3	2	0	0	0	2
17	02	8	5	2	0	0	0	2
17	02	1	4	2	0	0	0	2
17	02	7	3	2	0	0	0	2
17	03	4	3	2	0	0	0	3
17	03	5	5	2	0	0	0	2
17	03	6	3	2	0	0	0	2
17	03	8	4	2	0	0	0	2
17	03	1	4	2	0	0	1	2
17	03	7	4	2	0	0	0	2
17	04	4	3	2	0	0	0	2
17	04	5	2	1	0	1	1	1
17	04	6	1	3	0	0	1	1
17	04	8	4	2	0	1	0	2
17	04	1	3	2	0	0	1	1
17	04	7	3	2	0	1	0	2
17	05	4	1	3	0	0	0	1
17	05	5	4	2	0	0	0	2
17	05	6	1	3	0	0	1	1
17	05	8	3	2	0	1	0	2
17	05	1	3	2	0	0	1	1
17	05	7	4	2	0	0	0	2
17	06	4	2	3	0	0	1	1
17	06	5	3	2	0	0	1	1
17	06	6	2	2	0	0	1	2
17	06	8	3	2	0	1	0	2
17	06	1	3	2	0	0	1	2
17	06	7	4	2	0	0	0	2
17	07	4	4	2	0	0	0	2
17	07	5	3	3	0	0	1	2
17	07	6	2	2	1	0	0	1
17	07	8	3	2	0	1	0	2
17	07	1	4	2	0	0	0	2
17	07	7	4	2	0	0	0	2
17	08	4	4	2	0	0	1	2
17	08	5	5	2	0	0	0	2
17	08	6	4	2	0	0	0	2
17	08	8	4	2	0	1	0	2
17	08	1	5	2	0	0	0	2
17	08	7	5	2	0	0	0	2
17	09	4	2	2	0	1	0	2
17	09	5	5	2	0	0	0	2
17	09	6	2	2	0	0	1	1
17	09	8	3	2	0	1	0	2
17	09	1	3	2	0	0	1	2
17	09	7	4	2	0	0	0	2
17	10	4	4	2	0	0	0	2
17	10	5	3	2	0	0	0	1
17	10	6	2	2	0	0	1	2
17	10	8	3	2	0	1	0	2
17	10	1	4	2	0	0	0	2
17	10	7	3	2	0	1	0	2
17	11	4	3	2	0	1	0	2
17	11	5	5	2	0	0	0	2
17	11	6	4	2	0	0	0	3
17	11	8	3	2	0	1	0	2
17	11	1	5	2	0	0	0	2
17	11	7	4	2	0	0	0	2
17	12	4	4	2	0	0	0	2
17	12	5	5	2	0	0	0	2
17	12	6	4	2	0	0	0	2
17	12	8	4	2	0	0	0	2
17	12	1	4	2	0	0	1	3
17	12	7	5	2	0	0	0	2
17	13	4	4	2	0	0	0	3
17	13	5	4	2	0	0	0	2
17	13	6	3	2	0	0	0	2
17	13	8	3	2	0	1	0	1
17	13	1	5	2	0	0	0	2
17	13	7	5	2	0	0	0	2
17	14	4	3	2	0	0	1	2
17	14	5	3	2	0	0	0	2
17	14	6	3	3	0	0	0	2
17	14	8	3	2	0	1	0	2
17	14	1	4	2	0	0	1	2
17	14	7	4	2	0	0	0	2
17	15	4	4	2	0	0	0	2
17	15	5	4	2	0	0	0	2
17	15	6	3	3	0	0	0	2
17	15	8	3	2	0	1	0	2
17	15	1	4	2	0	0	1	2
17	15	7	4	2	0	0	0	2
17	16	4	3	2	0	0	0	1
17	16	5	4	2	0	0	0	2
17	16	6	4	2	0	0	0	2
17	16	8	3	2	0	0	0	2
17	16	1	3	2	1	0	1	2
17	16	7	4	2	0	0	0	2
17	17	4	3	2	0	1	0	3
17	17	5	3	2	0	0	0	3
17	17	6	2	2	1	0	0	2
17	17	8	3	2	0	0	0	2
17	17	1	4	2	0	0	0	2
17	17	7	4	2	0	0	0	2
17	18	4	3	2	0	0	1	2
17	18	5	4	2	0	0	0	2
17	18	6	2	3	1	0	0	2
17	18	8	4	2	0	0	0	2
17	18	1	5	2	0	0	0	2
17	18	7	5	2	0	0	0	2
17	19	4	3	2	0	0	1	2
17	19	5	4	2	0	0	0	3
17	19	6	2	2	0	0	0	2
17	19	8	3	2	0	1	0	2
17	19	1	4	2	0	0	0	2
17	19	7	4	2	0	0	0	2
17	20	4	3	1	1	1	0	3
17	20	5	4	2	0	0	0	2
17	20	6	3	2	0	0	0	2
17	20	8	3	2	0	1	0	2
17	20	1	4	2	0	0	0	2
17	20	7	4	2	0	0	0	2
18	01	4	4	2	0	0	1	2
18	01	5	4	2	0	0	0	2
18	01	6	3	2	0	0	0	2
18	01	8	4	2	0	0	0	2
18	01	1	5	2	0	0	0	2
18	01	7	3	2	0	0	0	2
18	02	4	3	2	0	0	0	2
18	02	5	5	2	0	0	0	2
18	02	6	3	2	0	0	0	2
18	02	8	5	2	0	0	0	2
18	02	1	5	2	0	0	0	2
18	02	7	3	2	0	0	0	2
18	03	4	4	2	0	0	0	2
18	03	5	5	2	0	0	0	2
18	03	6	3	2	0	0	0	2
18	03	8	5	2	0	0	0	2
18	03	1	4	2	0	0	0	2
18	03	7	4	2	0	0	0	2
18	04	4	4	2	0	0	0	2
18	04	5	4	2	0	0	0	2
18	04	6	2	2	0	0	0	2
18	04	8	5	2	0	0	0	2
18	04	1	4	2	0	0	0	2
18	04	7	4	2	0	0	0	2
18	05	4	3	2	0	0	1	3
18	05	5	3	2	0	0	0	2
